bay_id,slot,type_desc,category,from_day,to_day,from_day_name,to_day_name,days_human,start_time_human,end_time_human,duration_mins,duration_human,disability_ext_mins,disability_ext_human,effective_on_ph,exemption,plain_english,active_now
3988,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
5759,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
5759,2,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
3400,1,2P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,Residents Permit Accepted,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,True
3400,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,Residents Permit Accepted,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,False
8590,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8668,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
5232,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,11pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 11pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
5232,2,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,11pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
2143,1,Loading Zone 30M 722,loading,1,0,Monday,Sunday,Monday to Sunday,7:30am,7:30pm,30,30 minutes,0,,True,,Loading zone — commercial vehicles only on Monday to Sunday 7:30am to 7:30pm. Regular parking allowed outside these hours. Also applies on public holidays.,True
2143,2,P/ (No Parking),no_parking,0,0,Sunday,Sunday,Sundays only,7:30pm,11:59pm,2,2 minutes,0,,False,,No parking on Sundays only between 7:30pm to 11:59pm.,False
2143,3,P/ (No Parking),no_parking,1,0,Monday,Sunday,Monday to Sunday,12am,7:30am,2,2 minutes,0,,True,,No parking on Monday to Sunday between 12am to 7:30am. Also applies on public holidays.,False
8730,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,10pm,60,1 hour,120,2 hours,True,Resident Permit Area 1B,Park for up to 1 hour on Monday to Sunday between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8484,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8488,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
5811,1,2P Ticket A,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5811,2,2P Ticket A,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2254,1,1/2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,True
2254,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6253,1,Loading Zone 15M,loading,1,0,Monday,Sunday,Monday to Sunday,7:30am,10pm,15,15 minutes,0,,True,,Loading zone — commercial vehicles only on Monday to Sunday 7:30am to 10pm. Regular parking allowed outside these hours. Also applies on public holidays.,True
3383,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,Residents Permit Accepted,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,True
3383,2,4P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,Residents Permit Accepted,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 8 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,False
686,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,4:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 4:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
686,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
686,3,1P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Saturdays only between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
686,4,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
6025,1,P 05 Min,timed_free,1,0,Monday,Sunday,Monday to Sunday,12am,11:59pm,5,5 minutes,10,10 minutes,False,,Park for up to 5 minutes on Monday to Sunday between 12am to 11:59pm. No payment required. Disability permit holders may stay up to 10 minutes. Free to park outside these hours.,True
4042,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4042,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
4058,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4058,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
4379,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4379,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4253,1,2P Ticket A,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4253,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5777,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
5777,2,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
4274,1,2P Ticket A,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4274,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5088,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
5088,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
4064,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4064,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
4876,1,P/ 15 Min -No Park,timed_free,1,5,Monday,Friday,Monday to Friday,4am,6:30am,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 4am to 6:30am. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
4876,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9am,4pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 9am to 4pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4876,3,P/ 15 Min -No Park,timed_free,1,5,Monday,Friday,Monday to Friday,7pm,9pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 7pm to 9pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
5146,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
5146,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
4383,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4383,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5584,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,4pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 4pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5584,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3804,1,4P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3804,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6201,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6201,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8530,1,2P,timed_free,2,2,Tuesday,Tuesday,Tuesdays only,10am,11pm,120,2 hours,240,4 hours,False,Resident Permit Area 1B,Park for up to 2 hours on Tuesdays only between 10am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours.,True
8530,2,2P,timed_free,3,1,Wednesday,Monday,Wednesday to Monday,7:30am,11pm,120,2 hours,240,4 hours,False,Resident Permit Area 1B,Park for up to 2 hours on Wednesday to Monday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours.,False
8559,1,2P,timed_free,2,2,Tuesday,Tuesday,Tuesdays only,10am,11pm,120,2 hours,240,4 hours,False,Resident Permit Area 1B,Park for up to 2 hours on Tuesdays only between 10am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours.,True
8559,2,2P,timed_free,3,1,Wednesday,Monday,Wednesday to Monday,7:30am,11pm,120,2 hours,240,4 hours,False,Resident Permit Area 1B,Park for up to 2 hours on Wednesday to Monday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours.,False
6558,1,2P Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,120,2 hours,0,,True,,Disability permit holders only — max stay 2 hours. Applies Monday to Sunday 7:30am to 6:30pm. Also applies on public holidays.,True
6558,2,Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,6:30pm,11:59pm,1440,24 hours,0,,True,Disabled Logo,Disability permit holders only — max stay 24 hours. Applies Monday to Sunday 6:30pm to 11:59pm. Also applies on public holidays.,False
6558,3,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6558,4,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
945,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
945,2,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
2643,1,2P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
2643,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
7900,1,2P Disabled Only,disability,1,5,Monday,Friday,Monday to Friday,7:30am,4pm,120,2 hours,0,,False,,Disability permit holders only — max stay 2 hours. Applies Monday to Friday 7:30am to 4pm.,True
7900,2,1P,timed_free,1,5,Monday,Friday,Monday to Friday,6:30pm,10pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 6:30pm to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
7900,3,1P,timed_free,6,0,Saturday,Sunday,weekends,7:30am,10pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on weekends between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
3418,1,4P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3814,1,4P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3814,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2365,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 9:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
2365,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2365,3,1P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Saturdays only between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
3416,1,4P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
2530,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6703,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
6703,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
6086,1,Disabled Only,disability,1,6,Monday,Saturday,Monday to Saturday,6:30pm,11:59pm,1440,24 hours,0,,True,Disabled Logo,Disability permit holders only — max stay 24 hours. Applies Monday to Saturday 6:30pm to 11:59pm. Also applies on public holidays.,False
6086,2,Disabled Only,disability,0,0,Sunday,Sunday,Sundays only,12am,11:59pm,1440,24 hours,0,,True,Disabled Logo,Disability permit holders only — max stay 24 hours. Applies Sundays only 12am to 11:59pm. Also applies on public holidays.,False
6086,3,4P Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,240,4 hours,0,,True,,Disability permit holders only — max stay 4 hours. Applies Monday to Sunday 7:30am to 6:30pm. Also applies on public holidays.,True
6086,4,2P Disabled Only,disability,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,0,,False,,Disability permit holders only — max stay 2 hours. Applies Monday to Saturday 7:30am to 6:30pm.,True
3834,1,4P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3834,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5664,1,1/4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,4pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 7:30am to 4pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,True
5664,2,1/4P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
5671,1,P/ 10 Min,timed_free,1,0,Monday,Sunday,Monday to Sunday,12am,11:59pm,10,10 minutes,20,20 minutes,True,,Park for up to 10 minutes on Monday to Sunday between 12am to 11:59pm. No payment required. Disability permit holders may stay up to 20 minutes. Free to park outside these hours. Also applies on public holidays.,True
5360,1,1/4P,timed_free,1,5,Monday,Friday,Monday to Friday,9:30am,4pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 9:30am to 4pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,True
5360,2,1/4P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,7:30pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Saturdays only between 7:30am to 7:30pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
5075,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5075,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3973,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3973,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
1540,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1540,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1540,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
1532,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1532,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1532,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
4824,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
